CODE,ACCOUNT_N,BILL,DATE,VC_NUMBER,DEBIT,NAME_CODE,NAME,ADD_1,ADD_2,CITY,ST_NUMBER,ST_DATE,CASH_DET,CRED_CODE,GR_NO,GR_DATE,WORDS,TAX_TYPE,MAIN_KEY,SUM_AMT,SUM_QTY,TRANSPORT,TAX_PER,TAX,CST_PER,CS_TAX,K1,TAX_RET,FORM_NO,SURCHARGE,REC_YN,REC_BY,REC_DATE,REC_BILL,REC_BIL_YN,ITEM_RET,TRADE,HOLD_NAME,HOLD_CODE,TIMING,AREA,DELIVERY,COUR_CHG,DEL_2,STATE,STATE_CODE,EWAY_BILL,SGST_PER,SGS_TAX,CGST_PER,CGS_TAX,IGST_PER,IGS_TAX,NARR,ROUND_OFF,PHONE,DEL_DATE,DEL_CODE,DEL_NAME,DEL_ADD1,DEL_ADD2,DEL_CITY,DEL_STATE,DEL_SC,DEL_GSTIN,DEL_BY
7727,NUMERO UNO CLOTHING LTD.,D-10290,6/18/2025,2012,67200,0,NULL,"PARAS TRADE CENTRE 6TH FLOOR SEC-2,",GWAL PAHARI GURGAON 122003 HARYANA,9818114312,NULL,NULL,TRUE,6000,NULL,NULL, SIXTY SEVEN THOUSAND TWO HUNDRED,S,2.02506E+11,64000,800,NULL,5,3200,NULL,0,7727,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:28:49,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7727,NUMERO UNO CLOTHING LTD.,"PARAS TRADE CENTRE 6TH FLOOR SEC-2,",GWAL PAHARI GURGAON 122003 HARYANA,9818114312,Haryana,NULL,NULL,NULL
4816,D.G.N.CLOTHING,D-10266,6/17/2025,2005,788,0,NULL,CHAWAL BAZAR LUDHIANA JAGBIR SINGH,"82848-05175,98779-89366 JAGJEET",7986585395,NULL,NULL,TRUE,6000,NULL,NULL, SEVEN HUNDRED EIGHTY EIGHT,S,2.02506E+11,750,6,NULL,5,37.5,NULL,0,4816,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:36:19,AK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,NULL,NULL,4816,D.G.N.CLOTHING,CHAWAL BAZAR LUDHIANA JAGBIR SINGH,"82848-05175,98779-89366 JAGJEET",7986585395,Punjab,NULL,NULL,CHANDAN
9122,RAJAT HOSIERY,D-10281,6/17/2025,2032,202388,0,NULL,SHERMAN JAIN HOSIERY COMPLEX NEAR,HDFC BANK BAHADUR K ROAD LDH,8528028228,NULL,NULL,TRUE,6000,NULL,NULL, TWO LAKH TWO THOUSAND THREE HUNDRED EIGHTY EIGHT,S,2.02506E+11,192750,771,NULL,5,9637.5,NULL,0,9122,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18:45:09,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,NULL,NULL,9122,RAJAT HOSIERY,SHERMAN JAIN HOSIERY COMPLEX NEAR,HDFC BANK BAHADUR K ROAD LDH,8528028228,Ludhiana,NULL,NULL,ARUN AUTO
9122,RAJAT HOSIERY,D-10282,6/17/2025,2035,147788,0,NULL,SHERMAN JAIN HOSIERY COMPLEX NEAR,HDFC BANK BAHADUR K ROAD LDH,8528028228,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH FORTY SEVEN THOUSAND SEVEN HUNDRED EIGHTY EIGHT,S,2.02506E+11,140750,563,NULL,5,7037.5,NULL,0,9122,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18:52:21,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,NULL,NULL,9122,RAJAT HOSIERY,SHERMAN JAIN HOSIERY COMPLEX NEAR,HDFC BANK BAHADUR K ROAD LDH,8528028228,Ludhiana,NULL,NULL,ARUN AUTO
7638,SHAH KNITWEAR,D-10275,6/17/2025,2026,200550,0,NULL,KAKOWAL ROAD,HAPPY JI,9815600612,NULL,NULL,TRUE,6000,NULL,NULL, TWO LAKH FIVE HUNDRED FIFTY,S,2.02506E+11,191000,764,NULL,5,9550,NULL,0,7638,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18:13:11,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7638,SHAH KNITWEAR,KAKOWAL ROAD,HAPPY JI,9815600612,Ludhiana,NULL,NULL,ARUN AUTO
7638,SHAH KNITWEAR,D-10276,6/17/2025,2027,204750,0,NULL,KAKOWAL ROAD,HAPPY JI,9815600612,NULL,NULL,TRUE,6000,NULL,NULL, TWO LAKH FOUR THOUSAND SEVEN HUNDRED FIFTY,S,2.02506E+11,195000,780,NULL,5,9750,NULL,0,7638,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18:16:47,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7638,SHAH KNITWEAR,KAKOWAL ROAD,HAPPY JI,9815600612,Ludhiana,NULL,NULL,ARUN AUTO
7936,A.S APPARELS,D-10289,6/18/2025,2007,1596,0,NULL,"H.NO.23623,NEW MASJID WALI GALI","CIVIL LINE ,LUDHIANA",8591040440,NULL,NULL,TRUE,6000,NULL,NULL, ONE THOUSAND FIVE HUNDRED NINETY SIX,S,2.02506E+11,1520,16,NULL,5,76,NULL,0,7936,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15:44:26,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7936,A.S APPARELS,"H.NO.23623,NEW MASJID WALI GALI","CIVIL LINE ,LUDHIANA",8591040440,Ludhiana,NULL,NULL,ANUJ PAJI
7852,V.S BUDHIRAJA HOSIERY,D-10285,6/17/2025,2036,311588,0,NULL,"GT ROAD SEKHEWAL,OLD FCTRY PRIKNIT",NEAR SHIVPURI LDH,9914555114,NULL,NULL,TRUE,6000,NULL,NULL, THREE LAKH ELEVEN THOUSAND FIVE HUNDRED EIGHTY EIGHT,S,2.02506E+11,296750,1187,NULL,5,14837.5,NULL,0,7852,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18:59:07,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,NULL,NULL,7852,V.S BUDHIRAJA HOSIERY,"GT ROAD SEKHEWAL,OLD FCTRY PRIKNIT",NEAR SHIVPURI LDH,9914555114,Ludhiana,NULL,NULL,ARUN AUTO
7727,NUMERO UNO CLOTHING LTD.,D-10313,6/19/2025,2008,17052,0,NULL,"PARAS TRADE CENTRE 6TH FLOOR SEC-2,",GWAL PAHARI GURGAON 122003 HARYANA,9818114312,NULL,NULL,TRUE,6000,NULL,NULL, SEVENTEEN THOUSAND FIFTY TWO,S,2.02506E+11,16240,203,NULL,5,812,NULL,0,7727,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:41:57,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7727,NUMERO UNO CLOTHING LTD.,"PARAS TRADE CENTRE 6TH FLOOR SEC-2,",GWAL PAHARI GURGAON 122003 HARYANA,9818114312,Haryana,NULL,NULL,TRANSPORT
1644,SHOP,S-10111,6/19/2025,2009,60,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, SIXTY,S,2.02506E+11,60,60,NULL,0,0,NULL,0,1644,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:59:57,RAMANDEEP,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1644,SHOP,NULL,NULL,NULL,Ludhiana,NULL,NULL,NULL
7852,V.S BUDHIRAJA HOSIERY,D-10306,6/18/2025,2028,1428,0,NULL,"GT ROAD SEKHEWAL,OLD FCTRY PRIKNIT",NEAR SHIVPURI LDH,9914555114,NULL,NULL,TRUE,6000,NULL,NULL, ONE THOUSAND FOUR HUNDRED TWENTY EIGHT,S,2.02506E+11,1360,2,NULL,5,68,NULL,0,7852,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19:31:03,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7852,V.S BUDHIRAJA HOSIERY,"GT ROAD SEKHEWAL,OLD FCTRY PRIKNIT",NEAR SHIVPURI LDH,9914555114,Ludhiana,NULL,NULL,ARUN AUTO
5022,ROOP KNITWEAR,D-10315,6/19/2025,2011,278,0,NULL,LUDHIANA,8558884919,9988950919,NULL,NULL,TRUE,6000,NULL,NULL, TWO HUNDRED SEVENTY EIGHT,S,2.02506E+11,265,2,NULL,5,13.25,NULL,0,5022,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13:11:35,AK,NULL,0,PARTY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.25,NULL,NULL,5022,ROOP KNITWEAR,LUDHIANA,8558884919,9988950919,Ludhiana,NULL,NULL,KULDEEP
9065,M.D INTERNATIONAL,D-10316,6/19/2025,2014,394,0,NULL,E-6/917 JAISWAL COLONY KAILASH,NAGAR LUDHIANA,9914000272,NULL,NULL,TRUE,6000,NULL,NULL, THREE HUNDRED NINETY FOUR,S,2.02506E+11,375,3,NULL,5,18.75,NULL,0,9065,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15:19:47,VS,NULL,0,PARTY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.25,NULL,NULL,9065,M.D INTERNATIONAL,E-6/917 JAISWAL COLONY KAILASH,NAGAR LUDHIANA,9914000272,Ludhiana,NULL,NULL,KULDEEP
7757,GANPATI CHANDIGARH,D-10303,6/18/2025,2025,1330,0,NULL,"798/1,BABA GAZZA JAIN COLONY",LUDHIANA BALVEER SINGH,9803288330,NULL,NULL,TRUE,6000,NULL,NULL, ONE THOUSAND THREE HUNDRED THIRTY,S,2.02506E+11,1330,2,NULL,0,0,NULL,0,7757,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19:29:32,AK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7757,GANPATI CHANDIGARH,"798/1,BABA GAZZA JAIN COLONY",LUDHIANA BALVEER SINGH,9803288330,Punjab,NULL,NULL,ANUJ PAJI
7445,KARTIKEY APP (GANPATI CREATION),D-10307,6/18/2025,2029,1480,0,NULL,"520,INDUSTRIAL AREA B.LUD 141003",NULL,99140-10525,NULL,NULL,TRUE,6000,NULL,NULL, ONE THOUSAND FOUR HUNDRED EIGHTY,S,2.02506E+11,1480,2,NULL,0,0,NULL,0,7445,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19:31:33,JK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7445,KARTIKEY APPARELS,"520,INDUSTRIAL AREA B.LUD 141003",NULL,99140-10525,Ludhiana,NULL,NULL,ANUJ PAJI
7995,TAAK CREATIONS (RAJAN),D-10305,6/18/2025,2027,1370,0,NULL,"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,NULL,NULL,TRUE,6000,NULL,NULL, ONE THOUSAND THREE HUNDRED SEVENTY,S,2.02506E+11,1370,2,NULL,0,0,NULL,0,7995,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19:30:20,DK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7995,TAAK CREATIONS (RAJAN),"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,Ludhiana,NULL,NULL,ANUJ PAJI
7426,IN FINITY (JIMMY JI),D-10287,6/17/2025,2038,114000,0,NULL,405/IND AREA A OPP R.K MACHINE ROAD,NULL,98156-07497,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH FOURTEEN THOUSAND,S,2.02506E+11,114000,600,NULL,0,0,NULL,0,7426,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19:19:19,JK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7426,IN FINITY,405/IND AREA A OPP R.K MACHINE ROAD,NULL,98156-07497,Ludhiana,NULL,NULL,ARUN AUTO
7802,INDRA VALUES,D-10299,6/18/2025,2021,5660,0,NULL,"SHERPUR KHURD,LUDHIANA 141010",NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, FIVE THOUSAND SIX HUNDRED SIXTY,S,2.02506E+11,5390,8,NULL,5,269.5,NULL,0,7802,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19:27:32,VS,NULL,0,PO.NO.676,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,NULL,NULL,7802,INDRA VALUES,"SHERPUR KHURD,LUDHIANA 141010",NULL,NULL,Ludhiana,NULL,NULL,ANUJ PAJI
7270,ENAYAT FASHION,D-10304,6/18/2025,2026,1380,0,NULL,BAHADUR KE ROAD LUDHIANA,NULL,9356928000,NULL,NULL,TRUE,6000,NULL,NULL, ONE THOUSAND THREE HUNDRED EIGHTY,S,2.02506E+11,1380,1.9,NULL,0,0,NULL,0,7270,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19:29:56,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7270,ENAYAT FASHION,BAHADUR KE ROAD LUDHIANA,NULL,9356928000,Ludhiana,NULL,NULL,BABA JI
7457,BOXY,D-10302,6/18/2025,2024,1390,0,NULL,"4823/4,SUNDER NAGAR,MAHARAJA ST",LDH,9855775557,NULL,NULL,TRUE,6000,NULL,NULL, ONE THOUSAND THREE HUNDRED NINETY,S,2.02506E+11,1390,2,NULL,0,0,NULL,0,7457,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19:28:56,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7457,BOXY,"4823/4,SUNDER NAGAR,MAHARAJA ST",LDH,9855775557,Ludhiana,NULL,NULL,CHANDAN
7300,MANAV,D-10317,6/19/2025,2016,174300,0,NULL,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH SEVENTY FOUR THOUSAND THREE HUNDRED,S,2.02506E+11,174300,996,NULL,0,0,NULL,0,7300,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7300,16:35:46,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7300,MANAV,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,Ludhiana,NULL,NULL,ARUN AUTO
7300,MANAV,D-10318,6/19/2025,2017,70000,0,NULL,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,NULL,NULL,TRUE,6000,NULL,NULL, SEVENTY   THOUSAND,S,2.02506E+11,70000,400,NULL,0,0,NULL,0,7300,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:17:08,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7300,MANAV,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,Ludhiana,NULL,NULL,ARUN AUTO
7300,MANAV,D-10319,6/19/2025,2018,87500,0,NULL,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,NULL,NULL,TRUE,6000,NULL,NULL, EIGHTY SEVEN THOUSAND FIVE HUNDRED,S,2.02506E+11,87500,500,NULL,0,0,NULL,0,7300,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:18:37,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7300,MANAV,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,Ludhiana,NULL,NULL,ARUN AUTO
7300,MANAV,D-10320,6/19/2025,2019,70000,0,NULL,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,NULL,NULL,TRUE,6000,NULL,NULL, SEVENTY   THOUSAND,S,2.02506E+11,70000,400,NULL,0,0,NULL,0,7300,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:19:53,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7300,MANAV,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,Ludhiana,NULL,NULL,ARUN AUTO
7300,MANAV,D-10321,6/19/2025,2020,70000,0,NULL,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,NULL,NULL,TRUE,6000,NULL,NULL, SEVENTY   THOUSAND,S,2.02506E+11,70000,400,NULL,0,0,NULL,0,7300,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:22:30,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7300,MANAV,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,Ludhiana,NULL,NULL,ARUN AUTO
4761,MAHARAJA ENT.,D-10308,6/19/2025,2003,64000,0,NULL,LUDHIANA,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, SIXTY FOUR THOUSAND,S,2.02506E+11,64000,800,NULL,0,0,NULL,0,4761,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4761,18:36:00,SS,NULL,0,BITTU JI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7140,PADMAWATI TEXTILES (BITTU JI),MAHARAJA ENT.1ST FLOOR 997/21 NEAR,OLD PULI MADHOPURI LDH 141008,9888984007,Ludhiana,NULL,NULL,ARUN AUTO
4761,MAHARAJA ENT.,D-10309,6/19/2025,2004,25120,0,NULL,LUDHIANA,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, TWENTY FIVE THOUSAND ONE HUNDRED TWENTY,S,2.02506E+11,25120,314,NULL,0,0,NULL,0,4761,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4761,18:36:35,SS,NULL,0,BITTU JI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7140,PADMAWATI TEXTILES (BITTU JI),MAHARAJA ENT.1ST FLOOR 997/21 NEAR,OLD PULI MADHOPURI LDH 141008,9888984007,Ludhiana,NULL,NULL,ARUN AUTO
4761,MAHARAJA ENT.,D-10310,6/19/2025,2005,64000,0,NULL,LUDHIANA,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, SIXTY FOUR THOUSAND,S,2.02506E+11,64000,800,NULL,0,0,NULL,0,4761,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4761,18:38:57,SS,NULL,0,BITTU JI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7140,PADMAWATI TEXTILES (BITTU JI),MAHARAJA ENT.1ST FLOOR 997/21 NEAR,OLD PULI MADHOPURI LDH 141008,9888984007,Ludhiana,NULL,NULL,ARUN AUTO
4761,MAHARAJA ENT.,D-10311,6/19/2025,2006,28720,0,NULL,LUDHIANA,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, TWENTY EIGHT THOUSAND SEVEN HUNDRED TWENTY,S,2.02506E+11,28720,359,NULL,0,0,NULL,0,4761,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4761,18:49:18,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7140,PADMAWATI TEXTILES (BITTU JI),MAHARAJA ENT.1ST FLOOR 997/21 NEAR,OLD PULI MADHOPURI LDH 141008,9888984007,Ludhiana,NULL,NULL,ARUN AUTO
4831,KING'S WAY,D-10312,6/19/2025,2007,94500,0,NULL,"2,OLD MADHOPURI B-VI-136/137",LUDHIANA,9888034253,NULL,NULL,TRUE,6000,NULL,NULL, NINETY FOUR THOUSAND FIVE HUNDRED,S,2.02506E+11,90000,300,NULL,5,4500,NULL,0,4831,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:18:12,AK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,4831,KING'S WAY,"2,OLD MADHOPURI B-VI-136/137",LUDHIANA,9888034253,Ludhiana,NULL,NULL,BABA JI
1736,SEARS KNIT.,D-10284,6/17/2025,2034,8500,0,NULL,"SHARMAN ENCLAVE,NEAR JALANDHAR BY","PASS,",LUDHIANA,NULL,NULL,TRUE,6000,NULL,NULL, EIGHT THOUSAND FIVE HUNDRED,S,2.02506E+11,8500,100,NULL,0,0,NULL,0,1736,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18:49:43,VS,NULL,0,PO.NO.6135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1736,SEARS KNIT.,"SHARMAN ENCLAVE,NEAR JALANDHAR BY","PASS,",LUDHIANA,Punjab,NULL,NULL,ORDER CANCEL BY VINAY SIR
9115,GANGA INTERNATIONAL (CASH),D-10301,6/18/2025,2023,1390,0,NULL,DUGRI ROAD LUDHIANA,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, ONE THOUSAND THREE HUNDRED NINETY,S,2.02506E+11,1390,2,NULL,0,0,NULL,0,9115,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19:28:31,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,9115,GANGA INTERNATIONAL (CASH),DUGRI ROAD LUDHIANA,NULL,NULL,Ludhiana,NULL,NULL,DEEPAK
7200,SHREE SHYAM APPARELS,D-10325,6/20/2025,2002,2,0,NULL,VILL.BAJRA RAHON ROAD NEAR ELORA,SHAWLS LUDHIANA 141007,9501007317,NULL,NULL,TRUE,6000,NULL,NULL, TWO,S,2.02506E+11,2,2,NULL,0,0,NULL,0,7200,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:15:38,VS,NULL,0,FOC BY VINAY SIR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7200,SHREE SHYAM APPARELS,VILL.BAJRA RAHON ROAD NEAR ELORA,SHAWLS LUDHIANA 141007,9501007317,Ludhiana,NULL,NULL,CHANDAN
7698,MOHIT HOSIERY,D-10324,6/20/2025,2001,12,0,NULL,BAHADUR KE ROAD LUDHIANA,LUDHIANA,9041797011,NULL,NULL,TRUE,6000,NULL,NULL, TWELVE,S,2.02506E+11,12,12,NULL,0,0,NULL,0,7698,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:15:12,VS,NULL,0,FOC BY VINAY SIR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7698,MOHIT HOSIERY,BAHADUR KE ROAD LUDHIANA,LUDHIANA,9041797011,Punjab,NULL,NULL,CHANDAN
9149,MONTE CARLO (UNIT-2),D-10327,6/20/2025,2004,4,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, FOUR,S,2.02506E+11,4,4,NULL,0,0,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:50:02,SS,NULL,0,ART.NO.73806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7989,N.S GARMENT (CS),HUSAIN PURI LUDHIANA,NULL,7986974828,Ludhiana,NULL,NULL,DEEPAK
4718,TRIDEV FASHION,D-10323,6/19/2025,2022,242,0,NULL,PLOT.NO.50 DB-1-1446/10/1C/1 S.N.1,KAPIL PARK LUDHIANA,NULL,NULL,NULL,TRUE,6000,NULL,NULL, TWO HUNDRED FORTY TWO,S,2.02506E+11,230,2,NULL,5,11.5,NULL,0,4718,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18:30:01,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,NULL,NULL,4718,TRIDEV FASHION,PLOT.NO.50 DB-1-1446/10/1C/1 S.N.1,KAPIL PARK LUDHIANA,NULL,Ludhiana,NULL,NULL,DEEPAK
7311,SANYOG INTERNATIONAL,D-10322,6/19/2025,2021,11645,0,NULL,NULL,VIJAY,9417048065,NULL,NULL,TRUE,6000,NULL,NULL, ELEVEN THOUSAND SIX HUNDRED FORTY FIVE,S,2.02506E+11,11090,11.09,NULL,5,554.5,NULL,0,7311,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:57:57,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,NULL,NULL,7311,SANYOG INTERNATIONAL,NULL,VIJAY,9417048065,Ludhiana,NULL,NULL,DEEPAK
7435,SWASTIK APPAREL,B-10452,5/29/2025,2023,2485,0,NULL,SUMIT JI BADI HABOBAL,NULL,9815620165,NULL,NULL,TRUE,6000,NULL,NULL, TWO THOUSAND FOUR HUNDRED EIGHTY FIVE,S,2.02505E+11,2366.5,14.07,NULL,5,118.33,NULL,0,7435,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10:34:39,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.17,NULL,NULL,7435,SWASTIK APPAREL,SUMIT JI BADI HABOBAL,NULL,9815620165,Ludhiana,NULL,NULL,BABA JI
7300,MANAV,D-10328,6/20/2025,2006,600,0,NULL,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,NULL,NULL,TRUE,6000,NULL,NULL, SIX HUNDRED,S,2.02506E+11,600,2,NULL,0,0,NULL,0,7300,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15:26:57,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7300,MANAV,BASTI JODHEWAL LUDHIANA 141007,NULL,9988938717,Ludhiana,NULL,NULL,DEEPAK
